timetweet,isitweet,favcount,retwcount,id,name
2022-03-26 02:04:50,b'RT @egyptmoses911: \xf0\x9f\x94\xa5\n\nRUU TPKS \n\nDisebut keberpihakan negara terhadap korban kekerasan seksual\n\n\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n#SemuaDemiNKRIPulih\n#SemuaDe\xe2\x80\xa6',0,1,1507539037971648512,Mochama51451250
2022-03-26 02:02:46,"b'mari buat hesteg dukung pak ribut.\nminimnya sex education bs fatal loh.\nlihat gak kasus\xc2\xb2 kekerasan seksual akhir\xc2\xb2 ini?\nbisa jadi itu adalah slh satu efeknya\nsma 2 hal lagi, pengendalian diri dan menormalisasi keanehan masyarakat https://t.co/BfNbIw7Ky9'",3,0,1507538519568265222,Sakkarepmu0
2022-03-26 01:57:13,"b'@jpnncom Sedih banget masih ada kekerasan seksual di dunia pendidikan. Harus ditindak tegas pelakunya, dihukum seberat2nya. \nKorban juga harus mendapatkan perlindungan dan penanganan yg baik.'",0,0,1507537121372160011,ennymamito
2022-03-26 01:55:14,"b'@ha_fasya @YD555913 @AdhitaWisuda3 @potatogoreeeeng @4ristian_dng @shiiiboi Pertanyaan lu ga penting soalnya. Nanyain indikator korban dll di thread kekerasan seksual. Ga etis. \nDah ah, gws.'",0,0,1507536624623792135,VindhTR
2022-03-26 01:40:35,b'Komnas Perempuan Minta MA Tinjau Qonun Jinayat Aceh Bagi Korban Kekerasan Seksual https://t.co/wdxtsXYDaa #KomnasPerempuan #KorbanKekerasanSeksual #QonunJinayat https://t.co/EsS6FHQt4C',0,0,1507532936845094914,Beritabaruco
2022-03-26 01:32:25,"b'@ha_fasya @yuwidang @4ristian_dng @shiiiboi Tadi baca reply lain, ada luka masa lalu ya? \nNyari jawaban soal korban dan pelaku kok di thread kekerasan seksual. \nSelamat menjalani hari aja ya, moga lukanya sembuh \xf0\x9f\x99\x8f\xf0\x9f\x99\x82'",0,0,1507530882470477828,VindhTR
2022-03-26 01:27:20,b'RT @elkrova: lagi kekerasan seksual \xe2\x80\xa6 kapan nih RUU TPKS diundangkan ? \xe2\x81\xa6@DPR_RI\xe2\x81\xa9 \xe2\x81\xa6@jokowi\xe2\x81\xa9 \xe2\x81\xa6@puanmaharani_ri\xe2\x81\xa9 \xe2\x81\xa6@riekediahp\xe2\x81\xa9 \xe2\x81\xa6@MamiaAja\xe2\x81\xa9 \xe2\x81\xa6@R\xe2\x80\xa6',0,37,1507529601714888704,Mr_PrasT_Jr
2022-03-26 00:53:48,"b'RT @elkrova: sdh lama gak update berita kekerasan seksual \xe2\x80\xa6 ternyata masih ada aja, eeee ini malah di kabupaten tempat awak \n@DPR_RI @jokow\xe2\x80\xa6'",0,3,1507521165492817920,JannesHutajulu
2022-03-26 00:45:10,"b'RT @elkrova: sdh lama gak update berita kekerasan seksual \xe2\x80\xa6 ternyata masih ada aja, eeee ini malah di kabupaten tempat awak \n@DPR_RI @jokow\xe2\x80\xa6'",0,3,1507518990372904960,jjsengui
2022-03-26 00:43:02,b'RT @the_geotimes: Diskursus Masyarakat Sipil dan Isu Kekerasan Seksual\nhttps://t.co/WiNU7Zrw7G',0,2,1507518453187420162,Alief1Ba
2022-03-26 00:41:13,b'\xf0\x9f\x94\xa5\n\nRUU TPKS \n\nDisebut keberpihakan negara terhadap korban kekerasan seksual\n\n\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n#SemuaDemiNKRIPulih\n#SemuaDemiNKRIPulih https://t.co/XJoJIhFOp9',1,1,1507517998357123074,egyptmoses911
2022-03-26 00:41:00,b'\xf0\x9f\x94\xa5\n\nRUU TPKS \n\nDisebut keberpihakan negara terhadap korban kekerasan seksual\n\n\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n#SemuaDemiNKRIPulih\n#SemuaDemiNKRIPulih https://t.co/3y8XbxK44L',1,0,1507517943445278722,genie037
2022-03-26 00:40:00,b'RT @elkrova: lagi kekerasan seksual \xe2\x80\xa6 kapan nih RUU TPKS diundangkan ? \xe2\x81\xa6@DPR_RI\xe2\x81\xa9 \xe2\x81\xa6@jokowi\xe2\x81\xa9 \xe2\x81\xa6@puanmaharani_ri\xe2\x81\xa9 \xe2\x81\xa6@riekediahp\xe2\x81\xa9 \xe2\x81\xa6@MamiaAja\xe2\x81\xa9 \xe2\x81\xa6@R\xe2\x80\xa6',0,37,1507517692898525185,jjsengui
2022-03-26 00:34:19,b'RT @opothoyo: @RiaReg Selamat malam Kak @mazzini_gsp @mardiasih @audhinafh  boleh minta tolong untuk up kasus kekerasan seksual ini? Karena\xe2\x80\xa6',0,5,1507516261756186624,whyclinophile1
2022-03-26 00:29:00,b'Diskursus Masyarakat Sipil dan Isu Kekerasan Seksual\nhttps://t.co/WiNU7Zrw7G',1,2,1507514921554173953,the_geotimes
2022-03-26 00:21:23,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507513006967562241,WSetyorini2
2022-03-26 00:17:25,"b'RT @hopehelps_unair: \xe3\x85\xa4\n\xf0\x9f\x93\xa2 OPEN RECRUITMENT INTERNSHIP HOPEHELPS UNAIR \xf0\x9f\x93\xa2\n\nHalo, teman-teman semua! Ada nggak nih di sini yang penasaran denga\xe2\x80\xa6'",0,12,1507512007909834757,sthia_id
2022-03-26 00:16:13,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507511705135632384,Henrys_18
2022-03-26 00:15:24,"b'RT @elkrova: sdh lama gak update berita kekerasan seksual \xe2\x80\xa6 ternyata masih ada aja, eeee ini malah di kabupaten tempat awak \n@DPR_RI @jokow\xe2\x80\xa6'",0,3,1507511500755374088,M_Yanto_baemo2
2022-03-26 00:12:31,"b'sdh lama gak update berita kekerasan seksual \xe2\x80\xa6 ternyata masih ada aja, eeee ini malah di kabupaten tempat awak \n@DPR_RI @jokowi @puanmaharani_ri\n\xe2\x81\xa9@riekediahp \xe2\x81\xa6@MamiaAja @RyaWiedy\n\xe2\x81\xa6@KomnasPerempuan @komnas_anak\n\xe2\x81\xa9@FPKSDPRRI \xe2\x81\xa6\xe2\x81\xa6@Fraksi_PAN https://t.co/iiiz0fkXdf'",3,3,1507510775883395072,elkrova
2022-03-26 00:11:41,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507510563294744576,hendrambun
2022-03-26 00:07:54,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507509613393899524,Sulton_Ihsaan
2022-03-26 00:01:08,b'Zumba\xc2\xae Bersama Organisasi Jakarta Feminist Bersatu Suarakan Pentingnya Pahami Isu Kekerasan dan Pelecehan\xc2\xa0Seksual https://t.co/M6SrnEfXjT',1,0,1507507911257378826,intrenID
2022-03-25 23:53:29,"b'RT @abcdefghugs: ngaku, katanya ""pacar apa yg ngatain cowonya pemerkosa?"" Padahal itu mmg kekerasan seksual tanpa consent dan kekerasan dal\xe2\x80\xa6'",0,7,1507505982821511170,uraltgirl
2022-03-25 23:45:43,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507504031731970051,urip_murup
2022-03-25 23:32:13,b'Secara kelembagaan pelaku telah dikeluarkan dari organisasi DEMA Fakultas Sains dan Teknologi dengan nomor surat : 055/SK/KS/DEMA-FST.UIN-SGD-BDG/III/2022\n\nDEMA FST mengecam keras segala bentuk pelanggaran hukum termasuk kekerasan seksual di ruang lingkup FST. https://t.co/aLoredMX2r',0,0,1507500630893797378,Demafst_uinsgd
2022-03-25 23:07:03,b'RT @nongandah: https://t.co/lU7EtpG7WS\n\nPermendikbud No. 30 yg menjadi payung hukum buat para korban kekerasan seksual di Kampus terancam d\xe2\x80\xa6',0,36,1507494300762144771,AEPishere
2022-03-25 23:07:00,"b'RT @nongandah: Ini alarm bahaya buat kita, khususnya korban kekerasan seksual. sebelumnya lembaga ini juga JR ttg SKB 3 Menteri soal seraga\xe2\x80\xa6'",0,19,1507494287550066690,AEPishere
2022-03-25 23:05:56,"b'((...Beberapa tahun kemudian, kita ketemuan disalah satu hotel di daerah jatim -...))\n\nCuk, asu! Katanya kekerasan/pelecehan seksual selama 7 tahun. Tapi dua-duanya ketemuan di hotel ???\n\nKETEMUAN DI HOTEL ???\n\nThread spill ini bisa menipu orang lain, tetapi tidak untuk saya. \xf0\x9f\x91\x8e https://t.co/5UxSzDI2jW https://t.co/FNfwfoIvBr'",1,0,1507494019516887044,YD555913
2022-03-25 22:44:53,b'@VindhTR @AdhitaWisuda3 @potatogoreeeeng @ha_fasya @4ristian_dng @shiiiboi Saya pernah kuliah Analisis Wacana dan Linguistik Forensik.\n\nSaya gak pernah percaya dan selalu hati2 dg thread spill kayak gini.\n\n7 tahun mengalami kekerasan seksual ??? 7 tahun ???\n\nNgaku aja dulu pacaran suka sama suka. Pas putus playing victim pelecehan/kekerasan seksual. \xf0\x9f\x91\x8e',0,0,1507488719518908421,YD555913
2022-03-25 21:31:45,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507470314686808067,agrpaqm
2022-03-25 19:06:20,"b'bukan dukung Dea cuma kesel ga sih bisanya mereka menindas yg lemah, cupu bgt. kl ga viral ga akan diurus, sama aja ky kasus kekerasan seksual. sebagai kemanan masyarakat dan penegak hukum kl dicampur sm politik emg udh ga bener, jgn harap Indo bakal maju dan rakyat sejahtera'",0,0,1507433718939779073,cheerswm
2022-03-25 18:47:45,b'RT @trihariadin: @ardianluiz98 @rif_maad @gloomyraiiin @Hujandisenja Penjelasan pak ribut sdh sesuai umur anak. Sederhana dan mudah diterim\xe2\x80\xa6',0,2,1507429043813044226,sushicampursari
2022-03-25 18:45:44,b'RT @trihariadin: @ardianluiz98 @rif_maad @gloomyraiiin @Hujandisenja Penjelasan pak ribut sdh sesuai umur anak. Sederhana dan mudah diterim\xe2\x80\xa6',0,2,1507428535367237632,baubedak
2022-03-25 18:38:58,b'@VlDEOPORNO omg \xf0\x9f\x98\xa1 laporin aja ke satgas kekerasan seksual di kampus cb biar bisa diusut!',10,0,1507426833436143616,bussyriot
2022-03-25 18:09:54,b'@runawayyuk film kekerasan seksual? naha teu katrigger kitu nuy?',0,0,1507419517906874368,petrixchors
2022-03-25 18:08:15,b'@Askrlfess Nanti anaknya gatau sex education trs jadi korban kekerasan seksual bingungg hedewhh',0,0,1507419103774277632,pelukanhangattt
2022-03-25 17:59:07,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507416805933223945,jee_creepers
2022-03-25 17:55:35,"b'@AdhitaWisuda3 @ha_fasya @4ristian_dng @shiiiboi Ga apple to apple analoginya. Sebaiknya disudahi saja perdebatannya, sudah jelas kok pilihan posisi kamu kalau ada kasus kekerasan seksual'",0,0,1507415915444334594,VindhTR
2022-03-25 17:48:26,"b""@collegemenfess Diliat dr seberapa bnyk kasus yg dijadiin judul. Semisal pend.seks nah kan ada hubunganbya sm kekerasan seksual nah Ambil sbrp banyak kasus kekerasan seksual, nah bru penyebab'a ada kekerasan seksual salah satu'a kurang'a pend seks baru bahas pend seks bru ke variabel selanjut'a""",0,0,1507414116742295554,larasbyun
2022-03-25 17:46:25,b'@VindhTR @ha_fasya @4ristian_dng @shiiiboi Saya nge reply coment mbak yg kalau ada kekerasan seksual dr jalur spill langsung dukung korban. https://t.co/suUvalLUUN',0,0,1507413610837934080,AdhitaWisuda3
2022-03-25 17:32:27,"b'@VindhTR @ha_fasya @4ristian_dng @shiiiboi Berarti dalam kasus kekerasan seksual, seharusnya yang terjadi adalah guilty until proven innocent kah? Apakah kasus2 lain seperti pembunuhan, korupsi juga berlaku demikian? Atau hanya kekerasan seksual saja?'",0,0,1507410093083529224,dansaterakhir
2022-03-25 17:32:14,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507410039002202112,AndreKomigil
2022-03-25 17:29:04,b'RT @TirtoID: Menteri PPPA Bintang Puspayoga mencatat 7.004 dari 11.952 kasus kekerasan terhadap anak pada 2021 merupakan kekerasan seksual.\xe2\x80\xa6',0,14,1507409244488101888,crishtseason
2022-03-25 17:26:34,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507408612767170561,adikterakir
2022-03-25 17:14:33,"b'\xe2\x80\x9cDengan adanya UU, rakyat memiliki perlindungan yg sah utk memenuhi kebutuhan &amp; kepentingan mereka. Kemudian terkait RUU Tindak Pidana Kekerasan Seksual (TPKS), .\xe2\x80\x9d \xe2\x80\x93Puan Maharani https://t.co/OVy9qlhCDw Puan Adalah Harapan'",0,0,1507405587721908226,zombiemakannasi
2022-03-25 16:59:04,"b'RT @nongandah: Ini alarm bahaya buat kita, khususnya korban kekerasan seksual. sebelumnya lembaga ini juga JR ttg SKB 3 Menteri soal seraga\xe2\x80\xa6'",0,19,1507401693083799554,urehheru
2022-03-25 16:59:01,b'RT @nongandah: https://t.co/lU7EtpG7WS\n\nPermendikbud No. 30 yg menjadi payung hukum buat para korban kekerasan seksual di Kampus terancam d\xe2\x80\xa6',0,36,1507401681222320129,urehheru
2022-03-25 16:45:32,"b'@ha_fasya @4ristian_dng @shiiiboi Sebenarnya, menghujat pelaku tidak disarankan, tapi mendukung korban itu mutlak. Kalau mengetahui ada kekerasan seksual dr jalur spill atau apapun, langsung dukung korban, serahkan kasus ke pihak berwajib. \n\nPresumption of innocence tidak berlaku u/ kasus kekerasan seksual.'",15,0,1507398287288012804,VindhTR
2022-03-25 16:19:23,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507391706739609600,parangsana
2022-03-25 16:15:36,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507390755354312704,badonci
2022-03-25 16:01:38,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507387237834522624,Misanthrovist
2022-03-25 16:00:32,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507386961157410832,endoe21
2022-03-25 16:00:25,b'RT @aaayaqueen: Dan hal terdongkol lainnya yg gua tau adalah masih banyak bgt org yg berpikir ke kasus kekerasan seksual hanya sebatas peme\xe2\x80\xa6',0,2,1507386933215129601,sparta_idn_ofc
2022-03-25 15:53:46,"b'RT @nongandah: Ini alarm bahaya buat kita, khususnya korban kekerasan seksual. sebelumnya lembaga ini juga JR ttg SKB 3 Menteri soal seraga\xe2\x80\xa6'",0,19,1507385261079949312,kangnday
2022-03-25 15:52:41,"b'\xe2\x80\x9cDengan adanya UU, rakyat memiliki perlindungan yg sah utk memenuhi kebutuhan &amp; kepentingan mereka. Kemudian terkait RUU Tindak Pidana Kekerasan Seksual (TPKS), .\xe2\x80\x9d \xe2\x80\x93Puan Maharani https://t.co/kseu0QHbol Puan Adalah Harapan'",0,0,1507384988659970053,mohabdulgo
2022-03-25 15:44:00,b'langkah apa yang kalian harapkan u tuk menangani kekerasan seksual di kampus? -11fess',0,0,1507382800814845961,UNSfess_
2022-03-25 15:43:57,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507382790433636354,Brunowicaksono
2022-03-25 15:40:54,"b'RT @hopehelps_unair: \xe3\x85\xa4\n\xf0\x9f\x93\xa2 OPEN RECRUITMENT INTERNSHIP HOPEHELPS UNAIR \xf0\x9f\x93\xa2\n\nHalo, teman-teman semua! Ada nggak nih di sini yang penasaran denga\xe2\x80\xa6'",0,12,1507382023291170816,perceptuaI
2022-03-25 15:38:23,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507381387116314624,AbyMaula
2022-03-25 15:31:43,"b'@4ristian_dng @shiiiboi Kalau dalam kasus kekerasan seksual, tetep harus berpihak pada korban sampai terbukti sebaliknya. Iya semoga ya'",8,0,1507379709511823362,VindhTR
2022-03-25 15:27:53,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507378747426713611,AlifCena
2022-03-25 15:18:33,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507376396867637252,Dew0W1snu
2022-03-25 15:16:41,"b'\xe2\x80\x9cDengan adanya UU, rakyat memiliki perlindungan yg sah utk memenuhi kebutuhan &amp; kepentingan mereka. Kemudian terkait RUU Tindak Pidana Kekerasan Seksual (TPKS), .\xe2\x80\x9d \xe2\x80\x93Puan Maharani https://t.co/xrZMXmrUqz Puan Adalah Harapan'",0,0,1507375928036696067,Ujeaye91
2022-03-25 15:15:58,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507375747484520448,MKrenthil
2022-03-25 15:14:14,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507375309586239490,Duta_1945
2022-03-25 15:11:30,b'RT @AhlulQohwah: \xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi\xe2\x80\xa6',0,28,1507374622031118340,rizieqdivist
2022-03-25 15:07:55,"b'Makanya jangan heran kalo kasus pelecehan dan kekerasan seksual semakin banyak, salah satu pemicunya adalah konten pornografi itu. Awalnya nonton, lama2 pengen nyobain, sampe bisa aja melecehkan orang lain.'",0,0,1507373719689523206,arifhidyat_
2022-03-25 15:06:52,"b'berfokus pada studi gender untuk menuliskan Amicus Curiae pada perkara ini. \n\nSeperti yang kita ketahui, kekerasan seksual merupakan kasus yang jarang naik hingga tahap persidangan, sehingga sulit untuk dibuktikan dan minim referensi. Untuk itu, kita dapat memberikan pandangan'",1,0,1507373455666454529,KOMAHI_UR
2022-03-25 15:06:51,"b""[AMICUS CURIAE UNTUK KASUS KEKERASAN SEKSUAL DI HI FISIP UNRI]\n\xe2\x80\xa2\xe2\x80\xa2\nHalo HI'ers! \n\nSehubungan dengan menjelangnya agenda putusan dari persidangan kasus Kekerasan Seksual di UNRI, KOMAHI mengajak kepada Ahli Hukum, akademisi, NGO, komunitas, ataupun pihak-pihak lainnya yang https://t.co/ik11zVnzhf""",1,1,1507373452537532417,KOMAHI_UR
2022-03-25 15:05:00,b'Badan Legislasi (Baleg) DPR RI menggelar rapat kerja (raker) membahas Rancangan Undang-Undang Tindak Pidana Kekerasan Seksual (RUU TPKS).\n\n#merahputihcom #ruutpks #kekerasanseksual \n\nhttps://t.co/KWruV1uQlo',0,0,1507372986986385409,newsmerahputih
2022-03-25 15:03:24,b'RT @GunRomli: Peraturan Menteri Nadiem yang Lindungi Korban Kekerasan Seksual &amp; Mencegah Kasus Kekerasan Seksual di Kampus Digugat Lembaga\xe2\x80\xa6',0,8,1507372584471777280,xemail69
2022-03-25 15:03:14,b'Inilah pentingnya mensyahkan RUU kekerasan seksual\xf0\x9f\x98\x8c https://t.co/zDJMdqhwTe',0,0,1507372542646185989,rosehoe_
2022-03-25 14:59:02,b'\xe2\x9c\x85 RUU anti kekerasan seksual ditolak\n\xe2\x9c\x85 Permendikbud cegah kekerasan seksual dicurigai melegalkan seks bebas\n\xe2\x9c\x85 Guru memberi pendidikan seksual semampunya ditegur\n\nGiliran ada kasus perundungan seksual cuma bisa prihatin dan pura2 kaget. Yg goblok siapa?\n\nhttps://t.co/xI163PpsxW',77,28,1507371485186654210,AhlulQohwah
2022-03-25 14:28:27,"b'RT @abcdefghugs: ngaku, katanya ""pacar apa yg ngatain cowonya pemerkosa?"" Padahal itu mmg kekerasan seksual tanpa consent dan kekerasan dal\xe2\x80\xa6'",0,7,1507363789045641217,Hafuza17
2022-03-25 14:16:45,b'RT @SuluhSukabumi: Event ini adalah perayaan international women day 2022 sebagai bentuk kampanye kolaborasi untuk memperjuangkan isu keker\xe2\x80\xa6',0,1,1507360846502002688,MillaJsf
2022-03-25 14:16:07,b'Event ini adalah perayaan international women day 2022 sebagai bentuk kampanye kolaborasi untuk memperjuangkan isu kekerasan seksual dan ruang aman bagi perempuan di dalam kampus atau dunia pendidikan.\n\n#internationalwomensday \n#sahkanruupks \n#perempuan \n#hidupperempuanindonesia https://t.co/7Piz0xUpIk',1,1,1507360684945944585,SuluhSukabumi
2022-03-25 14:14:13,b'bener2 deh indonesia darurat kekerasan seksual pada anak-anak. \nPada gila x ya anak2 kecil yg d jadiin korban Ya Allah..',0,0,1507360207428796428,Nfitria577Nur
2022-03-25 14:13:50,"b'Ovt, tadi salah ngomong di ruang prodi ""kalo ruu pks tidak disahkan maka kasus kekerasan seksual akan semakin \'kepontal-pontal\' diketawain ibu dps +dosen yang di dalem"" - kayak ya Allah niesdha ga ada narasi lain apa diotakmu ?'",0,0,1507360109743468549,niesdhaahaf
2022-03-25 14:13:03,"b'\xe2\x80\x9cDengan adanya UU, rakyat memiliki perlindungan yg sah utk memenuhi kebutuhan &amp; kepentingan mereka. Kemudian terkait RUU Tindak Pidana Kekerasan Seksual (TPKS), .\xe2\x80\x9d \xe2\x80\x93Puan Maharani https://t.co/ejROjfK6dS Puan Adalah Harapan'",0,0,1507359915442343936,ikasurtikaa
2022-03-25 14:08:11,b'@liskenhsitorus @__XPaijo @kpai Hukuman kebiri entah lewat kimia atau pangkas habis. Aku paling benci pd pelaku kekerasan seksual apalagi thd anak\xc2\xb2. Jika korban adalah kerabatku mungkin aku akan pake hukum rimba. \nAmit-amit. Semoga gak ada lagi binatang seperti syekh puji itu',2,0,1507358686985203714,junimendo007
2022-03-25 14:06:58,"b'\xe2\x80\x9cDengan adanya UU, rakyat memiliki perlindungan yg sah utk memenuhi kebutuhan &amp; kepentingan mereka. Kemudian terkait RUU Tindak Pidana Kekerasan Seksual (TPKS), .\xe2\x80\x9d \xe2\x80\x93Puan Maharani https://t.co/2m6gccxtz2 Puan Adalah Harapan'",0,0,1507358383980318722,diongumilarr
2022-03-25 14:00:47,"b'inner child itu adalah pengalaman buruk. Ada tiga kemungkinan penyebabnya, yaitu kekerasan seksual, fisik, dan emosional-'",0,0,1507356825187889153,ninakharlinaa
2022-03-25 13:55:16,b'RT @nongandah: https://t.co/lU7EtpG7WS\n\nPermendikbud No. 30 yg menjadi payung hukum buat para korban kekerasan seksual di Kampus terancam d\xe2\x80\xa6',0,36,1507355438001836037,john_parker26
2022-03-25 13:51:19,b'RT @hmhiui: Gerakan #MeToo adalah salah satu pergerakan evolusioner resistensi terhadap kekerasan seksual di era teknologi dan informasi. K\xe2\x80\xa6',0,4,1507354443435905034,YoungZhouEnlai
2022-03-25 13:48:34,b'RT @nongandah: https://t.co/lU7EtpG7WS\n\nPermendikbud No. 30 yg menjadi payung hukum buat para korban kekerasan seksual di Kampus terancam d\xe2\x80\xa6',0,36,1507353752772440066,meutiazahida
2022-03-25 13:47:51,b'RT @nongandah: https://t.co/lU7EtpG7WS\n\nPermendikbud No. 30 yg menjadi payung hukum buat para korban kekerasan seksual di Kampus terancam d\xe2\x80\xa6',0,36,1507353572052467716,Rosmaliaagata
2022-03-25 13:47:30,b'RT @nongandah: https://t.co/lU7EtpG7WS\n\nPermendikbud No. 30 yg menjadi payung hukum buat para korban kekerasan seksual di Kampus terancam d\xe2\x80\xa6',0,36,1507353484139843588,Moonali5a
2022-03-25 13:47:14,b'RT @nongandah: https://t.co/lU7EtpG7WS\n\nPermendikbud No. 30 yg menjadi payung hukum buat para korban kekerasan seksual di Kampus terancam d\xe2\x80\xa6',0,36,1507353418448670728,Monaroh12
